Texte Jupyter;Auteur;nb_RT;Details_etude;Défiant_Confiant;Mention_Pouvoir;Mention_acteurs_pharma;Mention_Personnalite_politique;Mention_Conflit_interet;Mention_fonctionnement_recherche;Discours_complotiste
"RT @pittbull_grrr: Mais comment O.Veran va-t'il se tirer de ce bourbier de la Fake étude du ""Lancet""   avec l'accumulation des preuves-irréfutables- de bidonnage de la collecte de data (illégale ou fictive) et de traitement (flagrante insuffisance de moyen technique/humain, ""awards"" fictifs, etc.)? https://twitter.com/vincib/status/1267176626997153794";pittbull_grrr;73;1;D;1;0;0;0;0;0
RT @RTenfrancais: #Hydroxychloroquine  Thierry Lardenois, médecin généraliste, président de la Caisse autonome de retraite des médecins de France (CARMF) : «Certains ne veulent pas qu'on utilise cette molécule pour des raisons que j'ignore»  #Chloroquine #Santé #France #Véran #TheLancet #Lancet https://twitter.com/RTenfrancais/status/1268252413263335425/video/1;RTenfrancais;73;0;D;0;0;0;0;0;0
RT @NaphtalineLeBon: Selon une étude du Lancet   Pierre Moscovici serait l'hologramme d'un pangolin;NaphtalineLeBon;73;0;N;0;0;0;0;0;0
RT @FCOUILBAULT1: C'est un scandale mais le fait que #Veran se soit précipité pour interdire l' #Hydroxychloroquine est un scandale encore plus important Les Ministres cumulent fautes graves sur fautes graves et ne sont pas inquiétés. Dans le monde d'avant #Macron Véran aurait déjà du démissionner « GilbertDeray: L’article du Lancet est retiré ce qui était attendu. La fraude est probable, une enquête est en cours. C’est un immense scandale très préjudiciable à la communauté scientifique. — https://twitter.com/GilbertDeray/status/1268634745828753411 »;FCOUILBAULT1;73;0;D;1;0;0;0;0;0
RT @ChabriereEric: Si L.Alexandre de la Tourette n’a pas des troubles compulsifs obsessionnels en fantasmant le Pr #Raoult H24 7/7 alors c’est qu’il est éperdument épris de son meilleur ennemi 90% de tweets anti-Raoult c’est beaucoup Pour #LancetGate circulez et pour #RECOVERYGATE y’a rien à voir https://twitter.com/ChabriereEric/status/1269864959216934917/photo/1;ChabriereEric;73;0;N;0;0;0;1;0;0
RT @silvano_trotta: Ce que l’affaire de l’hydroxychloroquine et du Lancet dit de nos élites https://www.atlantico.fr/node/3590162;silvano_trotta;73;0;D;0;0;0;0;1;1
RT @RafikSmati: Alors que le Lancet vient de publier une étude contre la chloroquine, je reste sur cette position exprimée il y a 2 mois : je n’ai AUCUN avis sur la chloroquine et le Pr Raoult. Les politiques qui se prennent pour des épidémiologistes feraient mieux de s’intéresser à la France. https://twitter.com/rafiksmati/status/1242030785911234561;RafikSmati;72;0;N;1;0;0;1;0;0
RT @jdflaysakier: C’est marrant de voir les trolls raoultiens devenus #JeanMichelDetective et qui vont voir que dans les actionnaires de la maison mère de @TheLancet il y a Blacrock. Mais ils oublient qu’une des revues qui a publié ! une etude marseillaisse est éditée par le même groupe;jdflaysakier;72;0;C;0;1;0;0;0;0
Chloroquine: «The Lancet confirme ce que dit le Pr.Raoult, le traitement... https://youtu.be/7k8HoqYtnlc via @YouTube;Inconnu;0;0;N;0;0;0;0;0;0
RT @FCOUILBAULT1: Une cabale peut être pas contre #Raoult  mais contre l' #Hydroxycloroquine c'est certain.  Il existe bien une guerre des labos au détriment de la santé des patients.;FCOUILBAULT1;72;0;D;0;1;0;0;0;0
RT @LasNico6: @andrebercoff @SudRadio @raoult_didier Sans oublier BlackRock actionnaire de référence de The Lancet, de GILEAD et de BFM TV entre autres... Lorsqu’on pose les bonnes questions on a parfois les bonnes réponses. Fidèlement. https://twitter.com/LasNico6/status/1265558097378127872/photo/1;LasNico6;72;0;D;0;1;0;0;0;0
RT @Lvsimplement: Si l'étude polémique sur la chloroquine a été publiée dans The Lancet, c'est parce que l'on pensait qu'au vu de la réputation de cette revue, on ne se poserait pas des questions sur l'étude : elle serait validée par sa simple sortie dans la revue.  Très grave : qui est derrière ?;Lvsimplement;72;0;D;0;0;0;1;0;1
RT @OSTERElizabeth1: Après 13 jours de vives critiques  THE LANCET met fin à une imposture. Celle de l'étude #MEHRA, qui prétendait démontrer la toxicité de l'#hydoxychloroquine. 13 jours de supercherie, qui ont bloqué les essais, et surtout les traitements. Et vous M. VERAN? vous maintenez l'arrêté?;OSTERElizabeth1;72;0;D;1;0;0;0;0;0
RT @DocteurGonzo4: « L’interdiction imposée aux médecins de ville de convenir avec leurs patients du meilleur traitement disponible est un acte de dictature sanitaire sans précédent. » ??https://jdmichel.blog.tdg.ch/archive/2020/05/24/hydroxychloroquine-the-lancet-dans-de-sales-draps-306637.html;DocteurGonzo4;71;0;D;0;0;0;0;0;0
RT @aragon_jb: #Lancet Le soupçon de fraude grimpe à la vitesse de la lumière au carré. Une seule possibilité pour les auteurs, s'ils souhaitent prouver leur bonne foi : fournir la liste des hôpitaux !;aragon_jb;73;0;D;0;0;0;0;0;0
RT @dperetti: Joli retro-pédalage.  M. Alexandre a peut-être fini par être informé des très graves soupçons de biais, voire de manipulation de données qui pèsent sur l'étude du Lancet.;dperetti;71;0;D;0;0;0;0;0;0
RT @lorquaphilip: On  n'a plus aucune nouvelle de lui depuis qu'on a appris que l'article du Lancet est bidon, et la fusée d'Elon MUSK a disparu de son pas de tir... On commence sérieusement à s'inquiéter  !... https://twitter.com/JulienAudigier5/status/1266117351541530624;lorquaphilip;71;0;D;0;0;0;0;0;0
RT @biobiobiobior: ??France, 2 Juin : Des interrogations à propos du Remdesivir, médicament inclu dans les préconisations du HCSP dès le 05 mars alors qu’AUCUNE étude n’était publiée à cette date . #chloroquine #Raoult #HydroxyChloroquine @france_soir #LancetGate #France  http://www.francesoir.fr/societe-economie/lancetgate-quel-role-joue-le-laboratoire-gilead-qui-developpe-le-remdevisir;biobiobiobior;71;0;D;0;0;0;0;0;0
RT @YvesPDB: Chloroquine: Surgisphere, cette entreprise fantôme au cœur du scandale du Lancet https://www.lefigaro.fr/sciences/chloroquine-surgisphere-cette-entreprise-fantome-au-coeur-du-scandale-du-lancet-20200604;YvesPDB;71;0;D;0;0;0;0;0;0
RT @Mahon69072212: @YvesPDB @aragon_jb Un article d'un dir. de recherches au CNRS à LIRE ABSOLUMENT pour comprendre qui se remplit les poches avec le Covid-19 et le remdesivir. Un beau petit monde en France aussi ! Et The Lancet semble être  une des rares revues scientifiques restées honnêtes:  https://www.afrik.com/le-remdesivir-l-industrie-pharmaceutique-et-la-crise-du-covid?amp&__twitter_impression=true;Mahon69072212;70;0;D;0;0;0;1;1;0
"RT @AndjelkaPe: ??Didier Raoult qualifie de ""foireuse"" l'étude disqualifiant la chloroquine | via @BFMTV https://www.bfmtv.com/sante/chloroquine-didier-raoult-qualifie-de-foireuse-l-etude-de-the-lancet-1920486.html";AndjelkaPe;70;0;D;0;0;0;0;0;0
RT @philippejuvin: Fou : le monde est tellement obnubilé par la chloroquine que personne ne signale que dans le même numéro du @TheLancet qui souligne son inefficacité dans le covid (infra), il y a une autre étude bien + intéressante : la 1ère réalisée avec un candidat vaccin chez l’homme ! (1/4) https://twitter.com/thelancet/status/1263809104633569281;philippejuvin;70;0;N;0;0;0;0;0;0
RT @_Pat_Sim_: ?? #Hydroxychloroquine  ?? Les énormes conflits d'intérêts du rédacteur de l'étude parue dans The #Lancet. https://sentinellecitoyenne.fr/enormes-conflits-dinterets-sur-letude-du-pr-mandeep-mehra-publiee-dans-the-lancet/;_Pat_Sim_;70;0;D;0;0;0;0;0;0
"RT @aragon_jb: ""C'est comme si l'on vous devait vous croire sur parole"" dit Pujadas au Professeur Raoult ! Et l'étude Lancet, David Pujadas, vous la croyez, alors que vous ne savez même pas (ni moi non plus d'ailleurs...), quels sont les hôpitaux où seraient passés les 96.032 patients ?!?!";aragon_jb;70;1;D;0;0;0;0;0;0
RT @Tsipora777: C'est très grave ce qu'il se passe en France ?? le peuple seul peut régler cette histoire ?? #Coronavirus #Honte « raoult_didier: Concernant l'article du Lancet : il n'est pas possible qu'il y ait une telle homogénéité entre des patients de 5 continents différents. Il y a manipulation préalable, non mentionnée dans le matériel et méthodes, ou ces données sont faussées. Cf Table S3  https://www.thelancet.com/cms/10.1016/S0140-6736(20)31180-6/attachment/84423d57-4cf8-41d0-99ca-0e921f2c80ce/mmc1.pdf https://twitter.com/raoult_didier/status/1265289517151461376/photo/1 — https://twitter.com/raoult_didier/status/1265289517151461376 »;Tsipora777;70;1;D;0;0;0;0;1;0
RT @JeanLoupSalzman: Le propre de la méthode scientifique est de soumettre ses résultats à la critique. C est le cas de l’article du @TheLancet qui a rectifié les erreurs signalées à l’éditeur. La science est soumise en permanence à la critique et s’adapte à la réalité. Ce n est pas le cas des dogmes;JeanLoupSalzman;70;0;D;0;0;0;0;0;0
RT @ChuckyVi: N'y a-t'il que @france_soir qui fasse du journalisme d'investigation en France sur toutes les histoires de Gilead, remdesivir, HCSP, Hydroxychloroquine, Raoult? http://www.francesoir.fr/societe-economie/lancetgate-quel-role-joue-le-laboratoire-gilead-qui-developpe-le-remdevisir;ChuckyVi;70;0;N;0;1;0;0;0;0
RT @republicain75: Quand on apprend que #Lancet retropedale , que l'#OMS a repris les essais sur la #chloroquine ...et que #Veran n'a toujours pas démissionné et présenté des excuses publiques à #Raoult Ce #Veran devra passer en justice avec sa complice #Buzzin;republicain75;70;0;D;1;0;0;0;0;0
RT @Apostiller1: La différence entre #Lancet et #Raoult ? Le premier reconnaît ses erreurs et s'excuse avec humilité. Le second, lui, comme tous les gourous ne fait jamais d'erreurs... Même les morts par arrêt cardiaque (bien réels eux) ne l'affectent pas. Ils ne sont que morts après tout...;Apostiller1;70;0;D;0;0;0;0;0;0
RT @dr_l_alexandre: Si vous voulez HURLER DE RIRE !   @raoult_didier découvrant les résultats de @TheLancet sur 96000 malades  @PotardDechaine : bravo !  https://twitter.com/PotardDechaine/status/1264513108317528064/video/1;dr_l_alexandre;69;0;N;0;0;0;0;0;0
RT @dperetti: ?? ???? L'essai UK Recovery peut continuer : suite à la publication du Lancet, le Comité Indépendant a analysé les données en double aveugle, n'a pas trouvé de surmortalité, et a conclu qu'il pouvait continuer.;dperetti;69;0;D;0;0;0;0;0;0
RT @AldoSterone111: A partir d’aujourd’hui - notez la date - je mets l’Occident dans la même catégorie que l’Afrique sub-saharienne en termes de corruption. « raoult_didier: Concernant l'article du Lancet : il n'est pas possible qu'il y ait une telle homogénéité entre des patients de 5 continents différents. Il y a manipulation préalable, non mentionnée dans le matériel et méthodes, ou ces données sont faussées. Cf Table S3  https://www.thelancet.com/cms/10.1016/S0140-6736(20)31180-6/attachment/84423d57-4cf8-41d0-99ca-0e921f2c80ce/mmc1.pdf https://twitter.com/raoult_didier/status/1265289517151461376/photo/1 — https://twitter.com/raoult_didier/status/1265289517151461376 »;AldoSterone111;69;0;D;0;0;0;0;0;0
RT @dendir35: Il est où le ministre de la santé ? On ne l'entend plus, on ne le voit plus !;dendir35;69;0;D;1;0;0;1;0;0
RT @Franck_Noir_4: Et sinon, depuis le communiqué du #Lancet, @olivierveran a démissionné j'espère !?  Non parce qu'un gusse n'ayant pas la faculté de comprendre et discuter une étude médicale à la tête du ministère de la santé, mettant potentiellement les citoyens en danger, c'est inacceptable.;Franck_Noir_4;69;0;D;1;0;0;0;0;0
RT @Gjpvernant: La plus grosse étude sur l'hydroxychloroquine montre une augmentation significative des décès (~35%) et une multiplication par plus de 2 des arythmies cardiaques graves. ~96 000 patients, ~15 000 sous HCQ ou CQ de 671 hôpitaux sur 6 continents. https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)31180-6/fulltext https://twitter.com/Gjpvernant/status/1263871239480725505/photo/1;Gjpvernant;68;1;C;0;0;0;0;0;0
"RT @JeanYvesCAPO: @ViolaineGuerin @bfm @Laissonslespre1 Bonsoir Violaine (si vous me permettez).  Ce soir BFM recommence sa charge contre Raoult et l'HCQ/AZ sur la base d'une ""étude"" LANCET regroupant plusieurs études toutes + biaisées les unes que les autres ... en oubliant de préciser qui l'a financée. GILEAD ! C trop gros : Fake TV";JeanYvesCAPO;68;0;D;0;1;0;0;0;0
RT @JeanYvesCAPO: ETUDE LANCET sur hydroxychloroquine ou pas : Excellent thread d'1 docteur en microbiologie sur la désinformation orchestrée par BFM TV et ses pseudos spécialistes dt Christophe RAPP au regard fuyant si franc... A force, on va finir par croire que c'est sur ordre ce comportement. https://twitter.com/CorinneReverbel/status/1263870801872400387;JeanYvesCAPO;68;0;D;0;0;0;0;0;0
RT @AlertesInfosUSA: ??@MartineWonner ne croit pas à l'étude @TheLancet qui conclut à l'inefficacité de l'#hydroxychloroquine sans même avoir suivi le protocole @Raoult_Didier:«Nous appelons à une véritable étude française ou autre car nous savons que nous n'aurons jamais les résultats de #Discovery» https://twitter.com/AlertesInfosUSA/status/1264205257623703553/video/1;AlertesInfosUSA;68;0;D;0;0;0;0;0;0
RT @jylgallou: Les données ethniques sont scientifiquement et médicalement pertinentes mais elles sont interdites en France. La question de @sonjoachim met #Veran échec et mat ! #Lancet https://twitter.com/sonjoachim/status/1266329966112911360;jylgallou;68;1;D;1;0;1;0;0;0
RT @sputnik_fr: L’Espagne continuera à utiliser l'hydroxychloroquine pour soigner le #COVID19  Selon l’AEMPS, l’étude, publiée dans la revue The Lancet, ne présente pas de «preuves convaincantes» pour mettre fin à l'utilisation de ce médicament https://sptnkne.ws/C6pf https://twitter.com/sputnik_fr/status/1266505096818393089/photo/1;sputnik_fr;68;0;D;0;0;0;0;0;0
RT @benjaminamar4: On s'interroge sur le succès de l'étude du Lancet à l 'impact si puissant qu'elle a servi de boussole à Veran ministre de la Dèche pour interdire l ' hydroxychloroquine. Que de bruits et d'applaudissements pour une étude foireuse. Ça laisse songeur...;benjaminamar4;68;0;D;1;0;0;0;0;0
RT @vincib: Pour ceux qui suivaient ma découverte de ce matin de l'excellent post de @ellis2013nz sur le démontage de la société Surgisphere à l'origine du papier de TheLancet, J'ai traduit sa très longue enquête digne d'un @fabricearfi award <3 À lire ici https://benjamin.sonntag.fr/2020/surgisphere-une-societe-de-donnees-de-sante-aux-proprietes-extraordinaires-ou-pas.html #LancetGate;vincib;68;0;D;0;0;0;1;0;0
RT @CorinneReverbel: ?? @france_soir «Le ministre O.Véran a pris la décision de suspendre les essais cliniques français et l'utilisation de l'HCQ en France sur la base de l’étude du Lancet, alors que Discovery, Solidarity et Recovery montraient qu'il n'y avait aucun souci de sécurité»  ??POURQUOI ? https://twitter.com/france_soir/status/1267900247591858176;CorinneReverbel;68;0;D;1;0;0;0;0;0
RT @ArtLeroux: Le Lancet retire l'étude sur l'#hydroxychloroquine suite à la controverse, c'est HISTORIQUE ! Bravo aux citoyens et scientifiques qui ont démontré la supercherie ! @sonjoachim @MartineWonner @idrissaberkane @dr_l_alexandre @olivierveran @EmmanuelMacron @xazalbert @CorinneReverbel;ArtLeroux;68;0;D;1;0;1;0;0;0
"RT @LLP_Le_Vrai: Franchement ça mérite une plainte juste pour voir @Enthoven_R bégayer à la barre. Traiter un monstre de le médecine de ""charlatan"" après le #LancetGate relève de l'escroquerie. Et ça se croît philosophe ?????? autant que son tonton #Botul.  #BHL #Raoult https://twitter.com/LLP_Le_Vrai/status/1269387515628224513/photo/1";LLP_Le_Vrai;68;0;D;0;0;0;0;0;0
RT @MedicusFR: Petit moment Nostradamus.  - Le Lancet va avoir un impact à l'étranger.  - Sous 7 jours, la FDA, le Canada et les agences scandinaves vont déconseiller l'utilisation de HCQ.  - Plusieurs essais cliniques vont stopper pour raison éthique - Et @ansm continuera le jeu de l'autruche;MedicusFR;67;0;C;0;0;0;0;0;0
RT @Conflits_FR: ?? ALERTE INFO - L’#OMS suspend temporairement les essais cliniques avec l’#hydroxychloroquine pour lutter contre le #COVID19 « par mesure de sécurité » après l’étude révélée par The Lancet. (OMS) #coronavirus;Conflits_FR;67;0;N;0;0;0;0;0;0
